,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_hidden_layers,param_number_of_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
37,8.608798456192016,0.0664239289866419,0.12640304565429689,0.0011965551345783183,elu,0,2,20,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 2, 'number_of_nodes': 20}",0.971875011920929,0.9359375238418579,0.9296875,0.84375,0.8578125238418579,0.9078125119209289,0.04894392617432383,39
38,9.26545000076294,0.26082243851114456,0.12680277824401856,0.0014744589610149398,elu,0,2,40,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 2, 'number_of_nodes': 40}",0.8656250238418579,0.965624988079071,0.926562488079071,0.9859374761581421,0.854687511920929,0.9196874976158143,0.05233417123005883,28
39,8.618346738815308,0.1619677555101209,0.1331869602203369,0.00247490053696623,elu,0,3,10,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 3, 'number_of_nodes': 10}",0.987500011920929,0.739062488079071,0.9750000238418579,0.917187511920929,0.9390624761581421,0.9115625023841858,0.08981644471749825,37
40,9.071067810058594,0.24775596675254113,0.13459162712097167,0.0037829755974743626,elu,0,3,20,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 3, 'number_of_nodes': 20}",0.8999999761581421,0.917187511920929,0.8062499761581421,0.979687511920929,0.981249988079071,0.9168749928474427,0.0642064026984424,35
41,9.733492755889893,0.16930926037637767,0.13305959701538086,0.002660735049078216,elu,0,3,40,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 3, 'number_of_nodes': 40}",0.9859374761581421,0.9125000238418579,0.987500011920929,0.9859374761581421,0.981249988079071,0.9706249952316284,0.029137992740007706,2
42,9.065352058410644,0.35123268649900263,0.1392983913421631,0.002489530153558238,elu,0,4,10,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 4, 'number_of_nodes': 10}",0.8968750238418579,0.7796875238418579,0.921875,0.846875011920929,0.875,0.864062511920929,0.048894012172303956,50
43,9.633830785751343,0.33819972090998385,0.1367877960205078,0.0007420745332483917,elu,0,4,20,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 4, 'number_of_nodes': 20}",0.9765625,0.942187488079071,0.9203125238418579,0.973437488079071,0.9375,0.95,0.021695685455230537,10
44,10.42025260925293,0.12588568052880802,0.14996700286865233,0.011246922132641269,elu,0,4,40,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 4, 'number_of_nodes': 40}",0.9359375238418579,0.9281250238418579,0.9781249761581421,0.981249988079071,0.973437488079071,0.959375,0.022599586628575048,8
45,8.42701678276062,0.2168636247771581,0.12805514335632323,0.0030213265597829847,elu,0.1,2,10,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 2, 'number_of_nodes': 10}",0.8999999761581421,0.9234374761581421,0.9312499761581421,0.817187488079071,0.9468749761581421,0.9037499785423279,0.04584918783073325,40
46,8.632702493667603,0.06496634125453071,0.13138794898986816,0.005674827085812118,elu,0.1,2,20,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 2, 'number_of_nodes': 20}",0.979687511920929,0.9156249761581421,0.7359374761581421,0.9140625,0.948437511920929,0.8987499952316285,0.0849080503523503,42
47,9.3462384223938,0.3071814201024588,0.1273670196533203,0.002257536982676029,elu,0.1,2,40,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 2, 'number_of_nodes': 40}",0.8984375,0.815625011920929,0.9375,0.987500011920929,0.9624999761581421,0.9203125,0.0600455507831753,27
48,8.593722248077393,0.12243494085993992,0.13242850303649903,0.0014899888525974705,elu,0.1,3,10,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 3, 'number_of_nodes': 10}",0.895312488079071,0.739062488079071,0.9375,0.932812511920929,0.949999988079071,0.8909374952316285,0.07809624868633905,45
49,9.12472643852234,0.3761783947853516,0.13239555358886718,0.0007899664706540406,elu,0.1,3,20,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 3, 'number_of_nodes': 20}",0.8968750238418579,0.921875,0.926562488079071,0.9140625,0.9468749761581421,0.9212499976158142,0.01631595646387664,25
50,9.542184543609618,0.07199265027320907,0.13160147666931152,0.002059158086497576,elu,0.1,3,40,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 3, 'number_of_nodes': 40}",0.9140625,0.918749988079071,0.9921875,0.9203125238418579,0.9390624761581421,0.9368749976158142,0.02893959066077215,16
51,8.797784948349,0.08966025298547001,0.2768801212310791,0.2815200091976799,elu,0.1,4,10,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 4, 'number_of_nodes': 10}",0.895312488079071,0.910937488079071,0.925000011920929,0.918749988079071,0.948437511920929,0.9196874976158143,0.01747208523174754,28
52,9.388994503021241,0.031196571104629894,0.13779158592224122,0.0017153038245536476,elu,0.1,4,20,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 4, 'number_of_nodes': 20}",0.9125000238418579,0.9140625,0.9671875238418579,0.9671875238418579,0.957812488079071,0.943750011920929,0.025116915753265048,13
53,10.451605367660523,0.38936975642944865,0.14351229667663573,0.008092363886629615,elu,0.1,4,40,"{'activation': 'elu', 'dropout': 0.1, 'hidden_layers': 4, 'number_of_nodes': 40}",0.949999988079071,0.9593750238418579,0.8968750238418579,0.965624988079071,0.9468749761581421,0.94375,0.02436697638330207,14
